result,xG,player,year
0.0,0.14831422,Christian Eriksen,2014
0.0,0.022930028,Andros Townsend,2014
0.0,0.05960085,Lewis Holtby,2014
0.0,0.032910544,Nabil Bentaleb,2014
0.0,0.035851642,Erik Lamela,2014
0.0,0.20201667,Emmanuel Adebayor,2014
1.0,0.26928142,Nacer Chadli,2014
0.0,0.08604509,Emmanuel Adebayor,2014
0.0,0.055021156,Christian Eriksen,2014
0.0,0.05580643,Nacer Chadli,2014
0.0,0.03792338,Nabil Bentaleb,2014
0.0,0.14523946,Christian Eriksen,2014
1.0,0.17552263,Nacer Chadli,2014
0.0,0.23946674,Emmanuel Adebayor,2014
0.0,0.030758616,Erik Lamela,2014
0.0,0.23296356,Christian Eriksen,2014
0.0,0.019604698,Christian Eriksen,2014
1.0,0.25999954,Emmanuel Adebayor,2014
0.0,0.039113384,Erik Lamela,2014
0.0,0.025705688,Younes Kaboul,2014
0.0,0.046262376,Nacer Chadli,2014
0.0,0.13909978,Emmanuel Adebayor,2014
0.0,0.15337446,Nacer Chadli,2014
0.0,0.051547676,Emmanuel Adebayor,2014
0.0,0.07067805,Emmanuel Adebayor,2014
0.0,0.12948208,Danny Rose,2014
0.0,0.094769545,Emmanuel Adebayor,2014
0.0,0.3273566,Emmanuel Adebayor,2014
0.0,0.020410452,Christian Eriksen,2014
0.0,0.023650913,Mousa Dembélé,2014
0.0,0.021054951,Christian Eriksen,2014
0.0,0.026641611,Erik Lamela,2014
0.0,0.071022086,Erik Lamela,2014
0.0,1.3399064e-13,Harry Kane,2014
0.0,0.08523945,Emmanuel Adebayor,2014
0.0,0.07506906,Christian Eriksen,2014
0.0,0.069408014,Younes Kaboul,2014
0.0,0.06328644,Nacer Chadli,2014
0.0,0.16055664,Roberto Soldado,2014
0.0,0.08492268,Emmanuel Adebayor,2014
0.0,0.06755804,Nacer Chadli,2014
0.0,0.14475225,Emmanuel Adebayor,2014
0.0,0.062102206,Christian Eriksen,2014
1.0,0.16746533,Nacer Chadli,2014
0.0,0.028414384,Ryan Mason,2014
0.0,0.059571087,Jan Vertonghen,2014
0.0,0.034401637,Christian Eriksen,2014
0.0,0.03751152,Erik Lamela,2014
1.0,0.0785971,Christian Eriksen,2014
0.0,0.12637626,Nacer Chadli,2014
0.0,0.07260501,Nacer Chadli,2014
0.0,0.08369282,Eric Dier,2014
0.0,0.03155861,Ryan Mason,2014
0.0,0.25076264,Ryan Mason,2014
1.0,0.105365194,Christian Eriksen,2014
0.0,0.076442726,Christian Eriksen,2014
0.0,0.022289177,Christian Eriksen,2014
0.0,0.23003876,Erik Lamela,2014
0.0,0.11448961,Ryan Mason,2014
0.0,0.02328135,Etienne Capoue,2014
0.0,0.016311573,Etienne Capoue,2014
0.0,0.021508848,Etienne Capoue,2014
0.0,0.021551833,Nacer Chadli,2014
0.0,0.115649015,Christian Eriksen,2014
0.0,0.027317816,Andros Townsend,2014
0.0,0.025864819,Jan Vertonghen,2014
0.0,0.03366706,Christian Eriksen,2014
0.0,0.09539588,Nacer Chadli,2014
1.0,0.32916996,Emmanuel Adebayor,2014
0.0,0.037440654,Danny Rose,2014
0.0,0.016394703,Ryan Mason,2014
0.0,0.028238725,Etienne Capoue,2014
0.0,0.15949602,Nacer Chadli,2014
0.0,0.18314183,Christian Eriksen,2014
0.0,0.019200277,Christian Eriksen,2014
0.0,0.037959967,Christian Eriksen,2014
0.0,0.316164,Harry Kane,2014
0.0,0.06138554,Christian Eriksen,2014
0.0,0.034340516,Eric Dier,2014
0.0,0.036011733,Aaron Lennon,2014
0.0,0.16174573,Roberto Soldado,2014
0.0,0.027632482,Roberto Soldado,2014
0.0,0.12738557,Christian Eriksen,2014
0.0,0.21933427,Christian Eriksen,2014
0.0,0.19312124,Roberto Soldado,2014
0.0,0.032465614,Younes Kaboul,2014
0.0,0.5711877,Younes Kaboul,2014
0.0,0.18006723,Emmanuel Adebayor,2014
0.0,0.036692582,Nacer Chadli,2014
0.0,0.45077765,Emmanuel Adebayor,2014
0.0,0.07816124,Harry Kane,2014
0.0,0.021029856,Erik Lamela,2014
0.0,0.026138185,Erik Lamela,2014
1.0,0.191972,Nacer Chadli,2014
0.0,0.011291422,Ryan Mason,2014
0.0,0.34121498,Harry Kane,2014
0.0,0.024468714,Andros Townsend,2014
0.0,0.04751058,Christian Eriksen,2014
0.0,0.026452681,Ryan Mason,2014
0.0,0.062058367,Andros Townsend,2014
0.0,0.14927976,Harry Kane,2014
0.0,0.015719675,Etienne Capoue,2014
0.0,0.070942625,Erik Lamela,2014
1.0,0.15775606,Nacer Chadli,2014
0.0,0.025785713,Ryan Mason,2014
0.0,0.09672875,Harry Kane,2014
0.0,0.033923957,Roberto Soldado,2014
0.0,0.03094633,Erik Lamela,2014
0.0,0.12427759,Christian Eriksen,2014
0.0,0.06985055,Harry Kane,2014
0.0,0.04263556,Erik Lamela,2014
0.0,0.01621281,Eric Dier,2014
0.0,0.0076553877,Christian Eriksen,2014
0.0,0.09343978,Harry Kane,2014
0.0,0.008053877,Mousa Dembélé,2014
0.0,0.043424036,Federico Fazio,2014
0.0,0.3468543,Roberto Soldado,2014
0.0,0.0892287,Christian Eriksen,2014
1.0,0.35013923,Harry Kane,2014
0.0,0.04543782,Jan Vertonghen,2014
0.0,0.26967406,Roberto Soldado,2014
0.0,0.48472086,Harry Kane,2014
0.0,0.020339506,Ryan Mason,2014
0.0,0.17367463,Erik Lamela,2014
1.0,0.07365497,Christian Eriksen,2014
1.0,0.20806368,Christian Eriksen,2014
0.0,0.013882676,Ryan Mason,2014
0.0,0.06972283,Harry Kane,2014
1.0,0.09324209,Roberto Soldado,2014
0.0,0.018572483,Roberto Soldado,2014
0.0,0.03121862,Harry Kane,2014
0.0,0.04670436,Christian Eriksen,2014
0.0,0.03831498,Ryan Mason,2014
0.0,0.016258124,Vlad Chiriches,2014
0.0,0.064623475,Christian Eriksen,2014
0.0,0.02723924,Jan Vertonghen,2014
0.0,0.12947343,Harry Kane,2014
0.0,0.12939087,Harry Kane,2014
0.0,0.02751377,Erik Lamela,2014
0.0,0.021740051,Nabil Bentaleb,2014
0.0,0.018384123,Christian Eriksen,2014
0.0,0.015535457,Jan Vertonghen,2014
0.0,0.02167854,Nabil Bentaleb,2014
0.0,0.031883985,Christian Eriksen,2014
0.0,0.2461136,Roberto Soldado,2014
0.0,0.043802787,Harry Kane,2014
0.0,0.12749693,Roberto Soldado,2014
0.0,0.0964493,Roberto Soldado,2014
0.0,0.027069982,Harry Kane,2014
0.0,0.021053754,Christian Eriksen,2014
0.0,0.22423705,Paulinho,2014
0.0,0.02537084,Nabil Bentaleb,2014
0.0,0.058257014,Nacer Chadli,2014
0.0,0.030862002,Roberto Soldado,2014
1.0,0.10236612,Harry Kane,2014
0.0,0.024672767,Erik Lamela,2014
0.0,0.031051474,Harry Kane,2014
0.0,0.021250676,Christian Eriksen,2014
1.0,0.16185631,Christian Eriksen,2014
0.0,0.061050583,Ryan Mason,2014
0.0,0.14771211,Christian Eriksen,2014
0.0,0.049634974,Harry Kane,2014
0.0,0.030477777,Harry Kane,2014
0.0,0.02469105,Ryan Mason,2014
1.0,0.27740222,Harry Kane,2014
0.0,0.15038179,Christian Eriksen,2014
1.0,0.027329069,Erik Lamela,2014
0.0,0.10253151,Ryan Mason,2014
0.0,0.023265654,Harry Kane,2014
0.0,0.04238259,Harry Kane,2014
0.0,0.03510908,Nabil Bentaleb,2014
0.0,0.0405024,Harry Kane,2014
0.0,0.048231132,Harry Kane,2014
0.0,0.033153303,Benjamin Stambouli,2014
0.0,0.016419565,Federico Fazio,2014
0.0,0.1381851,Nacer Chadli,2014
1.0,0.41517815,Harry Kane,2014
0.0,0.035900496,Nacer Chadli,2014
0.0,0.27929762,Harry Kane,2014
0.0,0.022276016,Danny Rose,2014
1.0,0.07958249,Christian Eriksen,2014
0.0,0.016817227,Harry Kane,2014
0.0,0.025527835,Ryan Mason,2014
0.0,0.03948375,Andros Townsend,2014
0.0,0.05160573,Nacer Chadli,2014
0.0,0.028153628,Ben Davies,2014
0.0,0.015339126,Andros Townsend,2014
0.0,0.039646264,Christian Eriksen,2014
0.0,0.13877235,Federico Fazio,2014
0.0,0.14543757,Nacer Chadli,2014
1.0,0.044331025,Harry Kane,2014
1.0,0.07436977,Harry Kane,2014
0.0,0.20524293,Christian Eriksen,2014
1.0,0.13224854,Nacer Chadli,2014
0.0,0.02379007,Mousa Dembélé,2014
0.0,0.041035395,Harry Kane,2014
0.0,0.428839,Christian Eriksen,2014
0.0,0.08672342,Nacer Chadli,2014
1.0,0.1270862,Harry Kane,2014
0.0,0.083713084,Christian Eriksen,2014
0.0,0.0120157935,Jan Vertonghen,2014
0.0,0.018681867,Harry Kane,2014
0.0,0.049927935,Christian Eriksen,2014
0.0,0.032051705,Christian Eriksen,2014
0.0,0.04164348,Danny Rose,2014
0.0,0.026647868,Kyle Walker,2014
0.0,0.035581816,Harry Kane,2014
0.0,0.028919451,Danny Rose,2014
0.0,0.025818123,Harry Kane,2014
0.0,0.0418394,Christian Eriksen,2014
0.0,0.03897766,Danny Rose,2014
0.0,0.056119416,Harry Kane,2014
0.0,0.061487827,Christian Eriksen,2014
0.0,0.03349517,Harry Kane,2014
0.0,0.019602407,Harry Kane,2014
0.0,0.02815103,Mousa Dembélé,2014
0.0,0.18502513,Nacer Chadli,2014
0.0,0.037208773,Emmanuel Adebayor,2014
0.0,0.025652776,Christian Eriksen,2014
0.0,0.025778815,Andros Townsend,2014
0.0,0.034180585,Nacer Chadli,2014
0.0,0.016472269,Kyle Walker,2014
1.0,0.060734898,Christian Eriksen,2014
0.0,0.022579253,Erik Lamela,2014
0.0,0.026686892,Christian Eriksen,2014
0.0,0.027157702,Danny Rose,2014
0.0,0.19439735,Harry Kane,2014
0.0,0.05391068,Jan Vertonghen,2014
0.0,0.03755322,Erik Lamela,2014
0.0,0.07231939,Harry Kane,2014
0.0,0.0163337,Paulinho,2014
0.0,0.02635987,Harry Kane,2014
0.0,0.033720315,Danny Rose,2014
0.0,0.03612757,Nabil Bentaleb,2014
0.0,0.041059833,Danny Rose,2014
0.0,0.02776031,Ryan Mason,2014
0.0,0.02215541,Jan Vertonghen,2014
0.0,0.05772495,Nabil Bentaleb,2014
0.0,0.036176402,Harry Kane,2014
0.0,0.04193081,Nabil Bentaleb,2014
0.0,0.020777715,Ryan Mason,2014
1.0,0.23949958,Harry Kane,2014
0.0,0.024142142,Christian Eriksen,2014
0.0,0.06114397,Mousa Dembélé,2014
0.0,0.036341246,Eric Dier,2014
0.0,0.013884531,Ryan Mason,2014
0.0,0.025988735,Nabil Bentaleb,2014
0.0,0.026198065,Ryan Mason,2014
0.0,0.2509436,Erik Lamela,2014
0.0,0.021781974,Danny Rose,2014
0.0,0.046434276,Ryan Mason,2014
0.0,0.23214452,Nabil Bentaleb,2014
0.0,0.0193231,Christian Eriksen,2014
0.0,0.0056021013,Harry Kane,2014
1.0,0.1907534,Harry Kane,2014
0.0,0.03800583,Mousa Dembélé,2014
0.0,0.05269545,Erik Lamela,2014
0.0,0.109865434,Harry Kane,2014
0.0,0.059353743,Erik Lamela,2014
0.0,0.015345247,Ryan Mason,2014
0.0,0.04342233,Christian Eriksen,2014
0.0,0.07036761,Erik Lamela,2014
0.0,0.25025982,Harry Kane,2014
0.0,0.089419805,Danny Rose,2014
0.0,0.037307344,Ryan Mason,2014
0.0,0.021521065,Ryan Mason,2014
0.0,0.037956625,Ryan Mason,2014
0.0,0.03968274,Ryan Mason,2014
0.0,0.019801516,Kyle Walker,2014
0.0,0.045467794,Harry Kane,2014
0.0,0.028431766,Nabil Bentaleb,2014
0.0,0.071223795,Harry Kane,2014
0.0,0.05950116,Christian Eriksen,2014
0.0,0.12877998,Christian Eriksen,2014
1.0,0.030061996,Danny Rose,2014
0.0,0.034936324,Erik Lamela,2014
0.0,0.02979277,Danny Rose,2014
0.0,0.18947639,Jan Vertonghen,2014
1.0,0.2567506,Nacer Chadli,2014
0.0,0.040085502,Andros Townsend,2014
0.0,0.06247983,Ryan Mason,2014
0.0,0.029634824,Nabil Bentaleb,2014
0.0,0.027573146,Andros Townsend,2014
0.0,0.016456509,Harry Kane,2014
0.0,0.055960953,Harry Kane,2014
0.0,0.024954868,Christian Eriksen,2014
0.0,0.018279238,Nacer Chadli,2014
0.0,0.025367033,Nabil Bentaleb,2014
0.0,0.015496291,Christian Eriksen,2014
0.0,0.05038427,Harry Kane,2014
1.0,0.19073766,Ryan Mason,2014
0.0,0.02600861,Christian Eriksen,2014
1.0,0.16137968,Andros Townsend,2014
0.0,0.08082626,Kyle Walker,2014
0.0,0.20462383,Harry Kane,2014
0.0,0.017972149,Harry Kane,2014
0.0,0.03529709,Mousa Dembélé,2014
0.0,0.07694749,Roberto Soldado,2014
1.0,0.27583432,Harry Kane,2014
0.0,0.207248,Ryan Mason,2014
0.0,0.057562053,Harry Kane,2014
0.0,0.017470898,Christian Eriksen,2014
0.0,0.2087262,Harry Kane,2014
0.0,0.04945626,Andros Townsend,2014
0.0,0.038578376,Christian Eriksen,2014
0.0,0.0043627424,Christian Eriksen,2014
1.0,0.14495154,Harry Kane,2014
0.0,0.08076421,Christian Eriksen,2014
0.0,0.051484417,Mousa Dembélé,2014
0.0,0.035383847,Jan Vertonghen,2014
0.0,0.092944056,Harry Kane,2014
1.0,0.37415576,Harry Kane,2014
1.0,0.1528277,Harry Kane,2014
0.0,0.07910751,Christian Eriksen,2014
0.0,0.18871441,Nacer Chadli,2014
0.0,0.016125062,Nacer Chadli,2014
0.0,0.34390464,Harry Kane,2014
0.0,0.17840222,Nacer Chadli,2014
0.0,0.29754207,Christian Eriksen,2014
0.0,0.017351817,Nacer Chadli,2014
0.0,0.09196455,Nacer Chadli,2014
0.0,0.016539326,Danny Rose,2014
0.0,0.030981585,Ryan Mason,2014
0.0,0.020200606,Harry Kane,2014
0.0,0.022356551,Christian Eriksen,2014
0.0,0.12624063,Harry Kane,2014
0.0,0.029091954,Danny Rose,2014
0.0,0.03122045,Paulinho,2014
0.0,0.0076800813,Nabil Bentaleb,2014
0.0,0.036886632,Federico Fazio,2014
0.0,0.051106226,Christian Eriksen,2014
0.0,0.06454849,Danny Rose,2014
0.0,0.01403219,Harry Kane,2014
0.0,0.09945869,Christian Eriksen,2014
0.0,0.057124566,Danny Rose,2014
0.0,0.13283078,Nacer Chadli,2014
0.0,0.038065217,Harry Kane,2014
0.0,0.0651506,Harry Kane,2014
0.0,0.048839767,Christian Eriksen,2014
1.0,0.022544796,Nacer Chadli,2014
0.0,0.06185374,Harry Kane,2014
1.0,0.12261747,Christian Eriksen,2014
0.0,0.1894697,Nabil Bentaleb,2014
0.0,0.3445805,Harry Kane,2014
0.0,0.18354355,Danny Rose,2014
0.0,0.027992945,Nabil Bentaleb,2014
0.0,0.029101115,Harry Kane,2014
1.0,0.18980204,Harry Kane,2014
0.0,0.018436791,Nacer Chadli,2014
0.0,0.21287248,Ryan Mason,2014
1.0,0.16034082,Erik Lamela,2014
0.0,0.02971182,Nacer Chadli,2014
1.0,0.13349584,Nacer Chadli,2014
0.0,0.035439294,Harry Kane,2014
0.0,0.16901335,Eric Dier,2014
0.0,0.06263211,Harry Kane,2014
0.0,0.024007624,Harry Kane,2014
0.0,0.3978184,Harry Kane,2014
0.0,0.029722145,Nabil Bentaleb,2014
0.0,0.07980078,Danny Rose,2014
0.0,0.12919258,Eric Dier,2014
0.0,0.20515592,Nabil Bentaleb,2014
0.0,0.06463544,Federico Fazio,2014
0.0,0.02070675,Harry Kane,2014
0.0,0.029677168,Christian Eriksen,2014
0.0,0.33238795,Ryan Mason,2014
0.0,0.119897,Nabil Bentaleb,2014
0.0,0.041566644,Erik Lamela,2014
0.0,0.028744783,Harry Kane,2014
0.0,0.022376476,Nacer Chadli,2014
0.0,0.06389755,Paulinho,2014
0.0,0.020334804,Ryan Mason,2014
0.0,0.14684044,Ryan Mason,2014
0.0,0.026297076,Christian Eriksen,2014
0.0,0.06506129,Eric Dier,2014
0.0,0.016866857,Harry Kane,2014
0.0,0.06531148,Christian Eriksen,2014
0.0,0.040428437,Christian Eriksen,2014
0.0,0.076608986,Erik Lamela,2014
0.0,0.04201652,Eric Dier,2014
0.0,0.28144938,Erik Lamela,2014
1.0,0.18618748,Nacer Chadli,2014
0.0,0.02156484,Harry Kane,2014
0.0,0.06001791,Harry Kane,2014
0.0,0.027391996,Erik Lamela,2014
0.0,0.02086684,Harry Kane,2014
0.0,0.16216883,Erik Lamela,2014
0.0,0.024874011,Mousa Dembélé,2014
0.0,0.02081097,Harry Kane,2014
1.0,0.20199084,Harry Kane,2014
0.0,0.1958935,Harry Kane,2014
0.0,0.04735066,Christian Eriksen,2014
0.0,0.03595161,Federico Fazio,2014
0.0,0.1843053,Harry Kane,2014
0.0,0.16454604,Nacer Chadli,2014
0.0,0.14895377,Christian Eriksen,2015
0.0,0.024953673,Harry Kane,2015
0.0,0.02011148,Toby Alderweireld,2015
0.0,0.040950026,Harry Kane,2015
0.0,0.157137,Kyle Walker,2015
0.0,0.03239628,Toby Alderweireld,2015
0.0,0.05011367,Christian Eriksen,2015
0.0,0.1621051,Harry Kane,2015
0.0,0.045159962,Christian Eriksen,2015
0.0,0.085860886,Christian Eriksen,2015
0.0,0.032810375,Ryan Mason,2015
1.0,0.19147891,Eric Dier,2015
0.0,0.24822555,Ryan Mason,2015
0.0,0.01640361,Christian Eriksen,2015
1.0,0.15254141,Nacer Chadli,2015
0.0,0.35340902,Harry Kane,2015
0.0,0.1161586,Ryan Mason,2015
0.0,0.033677876,Mousa Dembélé,2015
0.0,0.12196619,Erik Lamela,2015
0.0,0.05213183,Ben Davies,2015
0.0,0.03174796,Mousa Dembélé,2015
0.0,0.09036832,Eric Dier,2015
0.0,0.028154697,Mousa Dembélé,2015
0.0,0.029681029,Harry Kane,2015
0.0,0.048924986,Harry Kane,2015
0.0,0.022674974,Ryan Mason,2015
0.0,0.29711244,Erik Lamela,2015
0.0,0.1389149,Nacer Chadli,2015
0.0,0.084993005,Nacer Chadli,2015
0.0,0.02665012,Nacer Chadli,2015
0.0,0.25024432,Harry Kane,2015
0.0,0.07607548,Nacer Chadli,2015
1.0,0.5266443,Dele Alli,2015
0.0,0.43136746,Dele Alli,2015
0.0,0.03401808,Harry Kane,2015
0.0,0.040045947,Nabil Bentaleb,2015
0.0,0.20060553,Ryan Mason,2015
0.0,0.02792204,Ryan Mason,2015
0.0,0.017818429,Harry Kane,2015
0.0,0.13847382,Harry Kane,2015
0.0,0.13904019,Ryan Mason,2015
0.0,0.05245994,Nabil Bentaleb,2015
0.0,0.13014777,Toby Alderweireld,2015
0.0,0.09974215,Nacer Chadli,2015
0.0,0.117377296,Nacer Chadli,2015
0.0,0.29323,Ryan Mason,2015
0.0,0.11473741,Dele Alli,2015
0.0,0.19297323,Harry Kane,2015
0.0,0.13533597,Nacer Chadli,2015
0.0,0.032143593,Eric Dier,2015
0.0,0.03594614,Danny Rose,2015
0.0,0.02251493,Son Heung-Min,2015
0.0,0.038460054,Harry Kane,2015
0.0,0.022730252,Son Heung-Min,2015
0.0,0.083733745,Nacer Chadli,2015
0.0,0.05248818,Andros Townsend,2015
1.0,0.26259863,Ryan Mason,2015
0.0,0.112382114,Harry Kane,2015
0.0,0.07656138,Erik Lamela,2015
0.0,0.024874335,Nacer Chadli,2015
0.0,0.034508634,Son Heung-Min,2015
0.0,0.021179996,Dele Alli,2015
0.0,0.07170503,Son Heung-Min,2015
0.0,0.03504633,Erik Lamela,2015
0.0,0.063335896,Nacer Chadli,2015
0.0,0.065652005,Son Heung-Min,2015
0.0,0.025202164,Ben Davies,2015
0.0,0.10092608,Dele Alli,2015
0.0,0.2141269,Erik Lamela,2015
0.0,0.080292866,Erik Lamela,2015
0.0,0.032298323,Toby Alderweireld,2015
0.0,0.054387107,Son Heung-Min,2015
1.0,0.052890785,Son Heung-Min,2015
0.0,0.047672987,Christian Eriksen,2015
0.0,0.095809676,Dele Alli,2015
0.0,0.10019951,Dele Alli,2015
0.0,0.019393958,Harry Kane,2015
0.0,0.051914472,Harry Kane,2015
0.0,0.14215298,Erik Lamela,2015
0.0,0.04864397,Harry Kane,2015
0.0,0.14727154,Erik Lamela,2015
0.0,0.0740096,Erik Lamela,2015
0.0,0.18614863,Harry Kane,2015
0.0,0.43533438,Son Heung-Min,2015
1.0,0.040038124,Eric Dier,2015
1.0,0.18399794,Toby Alderweireld,2015
0.0,0.059761867,Christian Eriksen,2015
1.0,0.09089802,Harry Kane,2015
0.0,0.02552462,Harry Kane,2015
1.0,0.20890467,Erik Lamela,2015
0.0,0.038061813,Toby Alderweireld,2015
0.0,0.03264802,Nacer Chadli,2015
0.0,0.03835671,Nacer Chadli,2015
0.0,0.019489817,Christian Eriksen,2015
1.0,0.04653439,Christian Eriksen,2015
0.0,7.454032e-07,Harry Kane,2015
0.0,0.07556794,Harry Kane,2015
0.0,0.07809714,Christian Eriksen,2015
0.0,0.026753398,Harry Kane,2015
0.0,0.03658554,Christian Eriksen,2015
1.0,0.056001954,Christian Eriksen,2015
0.0,0.022305341,Andros Townsend,2015
0.0,0.022936227,Dele Alli,2015
0.0,0.028650269,Clinton N&#039;Jie,2015
0.0,0.035653982,Andros Townsend,2015
0.0,0.025845844,Christian Eriksen,2015
0.0,0.12611097,Harry Kane,2015
0.0,0.15659344,Dele Alli,2015
0.0,0.024843266,Clinton N&#039;Jie,2015
0.0,0.20914002,Harry Kane,2015
0.0,0.022226606,Mousa Dembélé,2015
0.0,0.019070782,Kyle Walker,2015
0.0,0.031296313,Harry Kane,2015
0.0,0.0131127965,Kyle Walker,2015
0.0,0.13759488,Harry Kane,2015
0.0,0.0022928494,Danny Rose,2015
0.0,0.035549596,Harry Kane,2015
1.0,0.45247003,Erik Lamela,2015
0.0,0.022560613,Dele Alli,2015
0.0,0.02841836,Toby Alderweireld,2015
1.0,0.41566908,Harry Kane,2015
0.0,0.040714886,Christian Eriksen,2015
0.0,0.15538096,Clinton N&#039;Jie,2015
0.0,0.029552769,Danny Rose,2015
0.0,0.11733518,Harry Kane,2015
0.0,0.037944492,Danny Rose,2015
0.0,0.025778612,Mousa Dembélé,2015
0.0,0.037873708,Harry Kane,2015
1.0,0.16624299,Dele Alli,2015
0.0,0.121808864,Eric Dier,2015
0.0,0.054265548,Danny Rose,2015
0.0,0.030316442,Dele Alli,2015
0.0,0.03162182,Christian Eriksen,2015
0.0,0.04013726,Erik Lamela,2015
0.0,0.027499711,Erik Lamela,2015
0.0,0.027129648,Erik Lamela,2015
0.0,0.03072845,Josh Onomah,2015
0.0,0.04002826,Mousa Dembélé,2015
0.0,0.03036803,Christian Eriksen,2015
0.0,0.033057723,Eric Dier,2015
0.0,0.030938907,Danny Rose,2015
1.0,0.19835162,Harry Kane,2015
0.0,0.089119054,Dele Alli,2015
0.0,0.10906138,Harry Kane,2015
0.0,0.052228566,Christian Eriksen,2015
0.0,0.09353734,Toby Alderweireld,2015
0.0,0.027146606,Harry Kane,2015
0.0,0.04535892,Harry Kane,2015
0.0,0.038999744,Christian Eriksen,2015
0.0,0.13335748,Dele Alli,2015
1.0,0.3406694,Harry Kane,2015
0.0,0.03471367,Jan Vertonghen,2015
1.0,0.25636232,Toby Alderweireld,2015
0.0,0.17205358,Son Heung-Min,2015
0.0,0.028858181,Dele Alli,2015
0.0,0.16077605,Harry Kane,2015
0.0,0.013800633,Dele Alli,2015
0.0,0.102242805,Harry Kane,2015
1.0,0.05350249,Harry Kane,2015
0.0,0.029791748,Son Heung-Min,2015
0.0,0.18366505,Christian Eriksen,2015
0.0,0.030586544,Harry Kane,2015
0.0,0.025588268,Harry Kane,2015
0.0,0.17661153,Ryan Mason,2015
0.0,0.017080626,Ryan Mason,2015
0.0,0.0354871,Harry Kane,2015
0.0,0.05008503,Harry Kane,2015
0.0,0.033552982,Mousa Dembélé,2015
0.0,0.024253957,Son Heung-Min,2015
0.0,0.03579808,Son Heung-Min,2015
0.0,0.05995238,Harry Kane,2015
0.0,0.02021697,Harry Kane,2015
1.0,0.28205866,Dele Alli,2015
0.0,0.023943262,Christian Eriksen,2015
0.0,0.39507595,Harry Kane,2015
0.0,0.05105265,Erik Lamela,2015
0.0,0.02946851,Mousa Dembélé,2015
0.0,0.047347434,Mousa Dembélé,2015
0.0,0.02151463,Harry Kane,2015
0.0,0.037966937,Erik Lamela,2015
0.0,0.029846294,Eric Dier,2015
0.0,0.025508637,Christian Eriksen,2015
0.0,0.011274735,Dele Alli,2015
0.0,0.058614295,Erik Lamela,2015
0.0,0.21200565,Erik Lamela,2015
1.0,0.098775305,Eric Dier,2015
0.0,0.03692446,Christian Eriksen,2015
0.0,0.09136959,Danny Rose,2015
0.0,0.02168305,Harry Kane,2015
0.0,0.105001576,Toby Alderweireld,2015
0.0,0.0309097,Christian Eriksen,2015
0.0,0.08245968,Son Heung-Min,2015
0.0,0.025552994,Christian Eriksen,2015
0.0,0.116164714,Erik Lamela,2015
0.0,0.034162346,Erik Lamela,2015
0.0,0.02831935,Dele Alli,2015
0.0,0.07379294,Christian Eriksen,2015
0.0,0.016104143,Toby Alderweireld,2015
0.0,0.041456115,Harry Kane,2015
1.0,0.36605746,Dele Alli,2015
0.0,0.021484949,Erik Lamela,2015
0.0,0.021099335,Christian Eriksen,2015
0.0,0.16989431,Tom Carroll,2015
0.0,0.09235864,Dele Alli,2015
0.0,0.061120182,Jan Vertonghen,2015
0.0,0.15711495,Toby Alderweireld,2015
0.0,0.22400741,Dele Alli,2015
1.0,0.05993656,Harry Kane,2015
0.0,0.020212777,Dele Alli,2015
0.0,0.21367753,Erik Lamela,2015
0.0,0.17523193,Erik Lamela,2015
0.0,0.08200584,Harry Kane,2015
0.0,0.059437364,Erik Lamela,2015
1.0,0.026858835,Tom Carroll,2015
1.0,0.12683517,Erik Lamela,2015
0.0,0.11921208,Erik Lamela,2015
0.0,0.016731668,Dele Alli,2015
0.0,0.01930249,Harry Kane,2015
0.0,0.015511182,Kieran Trippier,2015
0.0,0.057249,Christian Eriksen,2015
0.0,0.04145532,Harry Kane,2015
0.0,0.18795039,Harry Kane,2015
0.0,0.027075117,Toby Alderweireld,2015
1.0,0.22769798,Son Heung-Min,2015
0.0,0.01633085,Kyle Walker,2015
0.0,0.019570772,Harry Kane,2015
0.0,0.018552825,Harry Kane,2015
0.0,0.025331806,Dele Alli,2015
0.0,0.046743333,Erik Lamela,2015
0.0,0.018248579,Christian Eriksen,2015
0.0,0.0062856055,Ben Davies,2015
0.0,0.02053291,Dele Alli,2015
0.0,0.030064581,Tom Carroll,2015
0.0,0.16828735,Dele Alli,2015
1.0,0.20057933,Dele Alli,2015
0.0,0.23488101,Harry Kane,2015
0.0,0.041786652,Christian Eriksen,2015
0.0,0.027059222,Dele Alli,2015
0.0,0.03268186,Erik Lamela,2015
0.0,0.059655875,Dele Alli,2015
0.0,0.13023728,Toby Alderweireld,2015
0.0,0.023450457,Eric Dier,2015
0.0,0.04067198,Erik Lamela,2015
0.0,0.017375102,Toby Alderweireld,2015
0.0,0.014537943,Christian Eriksen,2015
0.0,0.043964602,Dele Alli,2015
0.0,0.017689174,Kyle Walker,2015
0.0,0.043365978,Christian Eriksen,2015
0.0,0.26414153,Erik Lamela,2015
0.0,0.21661924,Harry Kane,2015
0.0,0.067809984,Dele Alli,2015
0.0,0.25324515,Erik Lamela,2015
0.0,0.06726208,Dele Alli,2015
0.0,0.022548346,Jan Vertonghen,2015
0.0,0.19509986,Toby Alderweireld,2015
0.0,0.028334232,Harry Kane,2015
0.0,0.022480357,Danny Rose,2015
0.0,0.25755078,Harry Kane,2015
0.0,0.03411252,Mousa Dembélé,2015
0.0,0.030408068,Danny Rose,2015
0.0,0.040243395,Harry Kane,2015
